41,356420057301244,1456778846189,1456778880611,Stairs Up,2/29/2016 20:47
42,356420057301244,1456778883510,1456778920144,Standing,2/29/2016 20:48
43,356420057301244,1456778924079,1456778960936,Walking,2/29/2016 20:48
44,356420057301244,1456778969357,1456779004247,Standing,2/29/2016 20:49
45,356420057301244,1456779011604,1456779014496,Stand to Sit,2/29/2016 20:50
46,356420057301244,1456779079297,1456779125354,Lying,2/29/2016 20:51
47,356420057301244,1456779130279,1456779166953,Sitting,2/29/2016 20:52
48,356420057301244,1456779169736,1456779176463,Sit to Stand,2/29/2016 20:52
49,356420057301244,1456779179922,1456779220259,Standing,2/29/2016 20:53
50,356420057301244,1456779268487,1456779303063,Standing,2/29/2016 20:54
51,356420057301244,1456779307641,1456779341848,Stairs Down,2/29/2016 20:55
52,356420057301244,1456779347260,1456779383240,Standing,2/29/2016 20:55
53,356420057301244,1456779385663,1456779421865,Stairs Up,2/29/2016 20:56
54,356420057301244,1456779424134,1456779460236,Standing,2/29/2016 20:57
55,356420057301244,1456779462212,1456779497097,Walking,2/29/2016 20:57
56,356420057301244,1456779502647,1456779536119,Standing,2/29/2016 20:58
57,356420057301244,1456779539019,1456779550572,Stand to Sit,2/29/2016 20:58
58,356420057301244,1456779582904,1456779619161,Lying,2/29/2016 20:59
59,356420057301244,1456779622416,1456779658657,Sitting,2/29/2016 21:00
60,356420057301244,1456779661320,1456779668246,Sit to Stand,2/29/2016 21:01
61,356420057301244,1456779669874,1456779708508,Standing,2/29/2016 21:01
62,356420057301244,1456779711274,1456779746485,Walking,2/29/2016 21:01
63,356420057301244,1456779751197,1456779786814,Standing,2/29/2016 21:02
64,356420057301244,1456779790189,1456779826250,Stairs Down,2/29/2016 21:03
65,356420057301244,1456779827977,1456779863834,Standing,2/29/2016 21:03
66,356420057301244,1456779867172,1456779902059,Stairs Up,2/29/2016 21:04
67,356420057301244,1456779907735,1456779942427,Standing,2/29/2016 21:05
68,356420057301244,1456779947006,1456779984670,Walking,2/29/2016 21:05
69,356420057301244,1456779986641,1456780021961,Standing,2/29/2016 21:06
70,356420057301244,1456780025668,1456780033655,Stand to Sit,2/29/2016 21:07
71,356420057301244,1456944539240,1456944541719,Sitting,3/2/2016 18:48
72,356420057301244,1456944553553,1456944692536,Lying,3/2/2016 18:49
73,356420057301244,1456944730351,1456944832298,Sitting,3/2/2016 18:52
74,356420057301244,1456944843521,1456944877676,Sit to Stand,3/2/2016 18:54
75,356420057301244,1456944897546,1456944970932,Standing,3/2/2016 18:54
76,356420057301244,1456944989008,1456945133995,Walking,3/2/2016 18:56
77,356420057301244,1456945147963,1456945214957,Standing,3/2/2016 18:59
78,356420057301244,1456945228715,1456945305279,Stairs Down,3/2/2016 19:00
79,356420057301244,1456945320799,1456945380400,Standing,3/2/2016 19:02
80,356420057301244,1456945393318,1456945469136,Stairs Up,3/2/2016 19:03
81,356420057301244,1456945478187,1456945527226,Standing,3/2/2016 19:04
82,356420057301244,1456945534944,1456945645004,Walking,3/2/2016 19:05
83,356420057301244,1456945652586,1456945701831,Standing,3/2/2016 19:07
84,356420057301244,1456945711414,1456945743581,Stand to Sit,3/2/2016 19:08
85,356420057301244,1456945901417,1456946009791,Lying,3/2/2016 19:11
86,356420057301244,1456946020203,1456946104063,Sitting,3/2/2016 19:13
87,356420057301244,1456946112595,1456946115034,Sit to Stand,3/2/2016 19:15
88,356420057301244,1456946127394,1456946161019,Sit to Stand,3/2/2016 19:15
89,356420057301244,1456946171002,1456946220456,Standing,3/2/2016 19:16
90,356420057301244,1456946228362,1456946341659,Walking,3/2/2016 19:17
91,356420057301244,1456946352093,1456946400544,Standing,3/2/2016 19:19
92,356420057301244,1456946410522,1456946481684,Stairs Down,3/2/2016 19:20
93,356420057301244,1456946491469,1456946543368,Standing,3/2/2016 19:21
94,356420057301244,1456946550456,1456946624214,Stairs Up,3/2/2016 19:22
95,356420057301244,1456946632680,1456946685665,Standing,3/2/2016 19:23
96,356420057301244,1456946692926,1456946806884,Walking,3/2/2016 19:24
97,356420057301244,1456946811943,1456946861595,Standing,3/2/2016 19:26
98,356420057301244,1456946868892,1456946898547,Stand to Sit,3/2/2016 19:27
99,356420057301244,1456946994494,1456947095174,Lying,3/2/2016 19:29
100,356420057301244,1456947121349,1456947174396,Sitting,3/2/2016 19:32
101,356420057301244,1456947179250,1456947206082,Sit to Stand,3/2/2016 19:32
102,356420057301244,1456947214189,1456947274445,Standing,3/2/2016 19:33
103,356420057301244,1456947281891,1456947386835,Walking,3/2/2016 19:34
104,356420057301244,1456947395065,1456947443699,Standing,3/2/2016 19:36
105,356420057301244,1456947451872,1456947510928,Stairs Down,3/2/2016 19:37
106,356420057301244,1456947516147,1456947563965,Standing,3/2/2016 19:38
107,356420057301244,1456947569911,1456947636326,Stairs Up,3/2/2016 19:39
108,356420057301244,1456947639711,1456947686384,Standing,3/2/2016 19:40
109,356420057301244,1456947691732,1456947806922,Walking,3/2/2016 19:41
110,356420057301244,1456947815219,1456947864191,Standing,3/2/2016 19:43
111,356420057301244,1456947873241,1456947897868,Stand to Sit,3/2/2016 19:44
112,356420057301244,1456951824678,1456951864562,Standing,3/2/2016 20:50
113,356420057301244,1456951873522,1456951986564,Walking,3/2/2016 20:51
114,356420057301244,1456952872460,1456952899848,Sitting,3/2/2016 21:07
115,356420057301244,1456952924701,1456952954226,Standing,3/2/2016 21:08
116,356420057301244,1456953883381,1456953913720,Sit to Stand,3/2/2016 21:24
117,356420057301244,1456953974592,1456954020954,Stand to Sit,3/2/2016 21:26
118,356420057301244,1456955447022,1456955507746,Standing,3/2/2016 21:50
119,356420057301244,1456955515856,1456955685581,Walking,3/2/2016 21:51
120,356420057301244,1456955697645,1456960951324,Sitting,3/2/2016 21:54
121,356420057301244,1456960972827,1456960978119,Walking,3/2/2016 23:22
122,356420057301244,1456960999371,1456961307067,Lying,3/2/2016 23:23
123,356420057301244,1456961328307,1456961409795,Standing,3/2/2016 23:28
124,356420057301244,1456961424464,1456961536676,Walking,3/2/2016 23:30
125,356420057301244,1456961859572,1456961926343,Standing,3/2/2016 23:37
126,356420057301244,1456961966338,1456962291489,Standing,3/2/2016 23:39
127,356420057301244,1456962305341,1456962308318,Sit to Stand,3/2/2016 23:45
128,356420057301244,1456962327120,1456962934885,Sit to Stand,3/2/2016 23:45
129,356420057301244,1456962944149,1456963309731,Standing,3/2/2016 23:55
130,356420057301244,1457021060032,1457021105707,Sitting,3/3/2016 16:04
131,356420057301244,1457021117129,1457021119258,Standing,3/3/2016 16:05
132,356420057301244,1457021203147,1457021211735,Walking,3/3/2016 16:06
133,356420057301244,1457021228799,1457021614212,Walking,3/3/2016 16:07
134,356420057301244,1457021626164,1457023355817,Sit to Stand,3/3/2016 16:13
135,356420057301244,1457023372080,1457023473061,Stand to Sit,3/3/2016 16:42
136,356420057301244,1457023480895,1457023655789,Walking,3/3/2016 16:44
137,356420057301244,1457023664012,1457023771573,Standing,3/3/2016 16:47
138,356420057301244,1457023779550,1457024223060,Walking,3/3/2016 16:49
139,356420057301244,1457024230430,1457024459837,Standing,3/3/2016 16:57
140,356420057301244,1457024471205,1457024612245,Sit to Stand,3/3/2016 17:01
141,356420057301244,1457024625849,1457024675654,Standing,3/3/2016 17:03
142,356420053751517,1457029772956,1457029905693,Lying,3/3/2016 18:29
143,356420053751517,1457029910573,1457029996254,Sitting,3/3/2016 18:31
144,356420053751517,1457030004021,1457030028618,Sit to Stand,3/3/2016 18:33
145,356420053751517,1457030037588,1457030085397,Standing,3/3/2016 18:33
146,356420053751517,1457030089858,1457030279416,Walking,3/3/2016 18:34
147,356420053751517,1457030285460,1457030344199,Standing,3/3/2016 18:38
148,356420053751517,1457030349104,1457030443867,Stairs Down,3/3/2016 18:39
149,356420053751517,1457030448633,1457030496120,Standing,3/3/2016 18:40
150,356420053751517,1457030506738,1457030586207,Stairs Up,3/3/2016 18:41
151,356420053751517,1457030590573,1457030646682,Standing,3/3/2016 18:43
152,356420053751517,1457030653365,1457030844230,Walking,3/3/2016 18:44
153,356420053751517,1457030848370,1457030916699,Standing,3/3/2016 18:47
154,356420053751517,1457030938120,1457030973253,Stand to Sit,3/3/2016 18:48
155,356420053751517,1457031066136,1457031157291,Lying,3/3/2016 18:51
156,356420053751517,1457031160713,1457031250265,Sitting,3/3/2016 18:52
157,356420053751517,1457031258505,1457031290537,Sit to Stand,3/3/2016 18:54
158,356420053751517,1457031295716,1457031343132,Standing,3/3/2016 18:54
159,356420057301244,1457024683913,1457031652996,Sitting,3/3/2016 17:04
160,356420057301244,1457031660390,1457031734798,Standing,3/3/2016 19:01
161,356420053751517,1457031347832,1457031536082,Walking,3/3/2016 18:55
162,356420053751517,1457031543565,1457031596019,Standing,3/3/2016 18:59
163,356420053751517,1457031606765,1457031693693,Stairs Down,3/3/2016 19:00
164,356420053751517,1457031697617,1457031751453,Standing,3/3/2016 19:01
165,356420053751517,1457031759094,1457031843990,Stairs Up,3/3/2016 19:02
166,356420053751517,1457031847784,1457031898738,Standing,3/3/2016 19:04
167,356420053751517,1457031905195,1457032090700,Walking,3/3/2016 19:05
168,356420053751517,1457032094249,1457032148254,Standing,3/3/2016 19:08
169,356420053751517,1457032154510,1457032182443,Stand to Sit,3/3/2016 19:09
170,356420057301244,1457031742151,1457032301717,Walking,3/3/2016 19:02
171,356420053751517,1457032213833,1457032314408,Lying,3/3/2016 19:10
172,356420053751517,1457032318129,1457032405993,Sitting,3/3/2016 19:11
173,356420053751517,1457032410897,1457032445298,Sit to Stand,3/3/2016 19:13
174,356420053751517,1457032448854,1457032500790,Standing,3/3/2016 19:14
175,356420057301244,1457032309751,1457032668005,Standing,3/3/2016 19:11
176,356420053751517,1457032504891,1457032713636,Walking,3/3/2016 19:15
177,356420053751517,1457032718852,1457032773462,Standing,3/3/2016 19:18
178,356420053751517,1457032786091,1457032879038,Stairs Down,3/3/2016 19:19
179,356420053751517,1457032884028,1457032937587,Standing,3/3/2016 19:21
180,356420053751517,1457032948369,1457033043906,Stairs Up,3/3/2016 19:22
181,356420053751517,1457033048681,1457033103155,Standing,3/3/2016 19:24
182,356420053751517,1457033108035,1457033289487,Walking,3/3/2016 19:25
183,356420053751517,1457033294222,1457033333226,Standing,3/3/2016 19:28
184,356420053751517,1457033372996,1457033419618,Sitting,3/3/2016 19:29
185,356420053751517,1457033424883,1457033437967,Stand to Sit,3/3/2016 19:30
186,356420057301244,1457110505847,1457110519844,Sitting,3/4/2016 16:55
187,356420057301244,1457110526342,1457110541504,Stand to Sit,3/4/2016 16:55
188,356420057301244,1457110899414,1457111013908,Lying,3/4/2016 17:01
189,356420057301244,1457111027132,1457111111314,Sitting,3/4/2016 17:03
190,356420057301244,1457111124353,1457111147761,Sit to Stand,3/4/2016 17:05
191,356420057301244,1457111159124,1457111209250,Standing,3/4/2016 17:05
192,356420057301244,1457111258046,1457111380233,Walking,3/4/2016 17:07
193,356420057301244,1457111393549,1457111454047,Standing,3/4/2016 17:09
194,356420057301244,1457111477614,1457111557067,Stairs Down,3/4/2016 17:11
195,356420057301244,1457111567855,1457111630245,Standing,3/4/2016 17:12
196,356420057301244,1457111638747,1457111735806,Stairs Up,3/4/2016 17:13
197,356420057301244,1457111742848,1457111795548,Standing,3/4/2016 17:15
198,356420057301244,1457111811474,1457111946696,Walking,3/4/2016 17:16
199,356420057301244,1457111952051,1457112004991,Standing,3/4/2016 17:19
200,356420050143304,1457113245703,1457113363632,Lying,3/4/2016 17:40
201,356420050143304,1457113372170,1457113483486,Sitting,3/4/2016 17:42
202,356420050143304,1457113488318,1457113527100,Sit to Stand,3/4/2016 17:44
203,356420050143304,1457113537200,1457113592357,Standing,3/4/2016 17:45
204,356420050143304,1457113605852,1457113880895,Walking,3/4/2016 17:46
205,356420050143304,1457113916038,1457113969420,Standing,3/4/2016 17:51
206,356420050143304,1457113977131,1457114058100,Stairs Down,3/4/2016 17:52
207,356420050143304,1457114065235,1457114128086,Standing,3/4/2016 17:54
208,356420050143304,1457114133245,1457114217297,Stairs Up,3/4/2016 17:55
209,356420050143304,1457114227195,1457114277409,Standing,3/4/2016 17:57
210,356420050143304,1457114283248,1457114517050,Walking,3/4/2016 17:58
211,356420050143304,1457114534320,1457114592804,Standing,3/4/2016 18:02
212,356420050143304,1457114610937,1457114635156,Stand to Sit,3/4/2016 18:03
213,356420050143304,1457114667974,1457114758757,Lying,3/4/2016 18:04
214,356420050143304,1457114763147,1457114845614,Sitting,3/4/2016 18:06
215,356420050143304,1457114852352,1457114877163,Sit to Stand,3/4/2016 18:07
216,356420050143304,1457114884483,1457114936254,Standing,3/4/2016 18:08
217,356420050143304,1457114940078,1457115197127,Walking,3/4/2016 18:09
218,356420050143304,1457115209036,1457115262133,Standing,3/4/2016 18:13
219,356420050143304,1457115268135,1457115351213,Stairs Down,3/4/2016 18:14
220,356420050143304,1457115363488,1457115430109,Standing,3/4/2016 18:16
221,356420050143304,1457115437858,1457115512956,Stairs Up,3/4/2016 18:17
222,356420050143304,1457115520417,1457115574638,Standing,3/4/2016 18:18
223,356420050143304,1457115579597,1457115817254,Walking,3/4/2016 18:19
224,356420050143304,1457115853645,1457115928546,Standing,3/4/2016 18:24
225,356420050143304,1457115940628,1457115977682,Stand to Sit,3/4/2016 18:25
226,356420050143304,1457115987579,1457116083571,Lying,3/4/2016 18:26
227,356420050143304,1457116092616,1457116180382,Sitting,3/4/2016 18:28
228,356420050143304,1457116185122,1457116210392,Sit to Stand,3/4/2016 18:29
229,356420050143304,1457116215794,1457116270345,Standing,3/4/2016 18:30
230,356420050143304,1457116280162,1457116515567,Walking,3/4/2016 18:31
231,356420050143304,1457116521044,1457116573334,Standing,3/4/2016 18:35
232,356420050143304,1457116577924,1457116663188,Stairs Down,3/4/2016 18:36
233,356420050143304,1457116668809,1457116718478,Standing,3/4/2016 18:37
234,356420050143304,1457116722575,1457116805658,Stairs Up,3/4/2016 18:38
235,356420050143304,1457116812184,1457116861149,Standing,3/4/2016 18:40
236,356420050143304,1457116867230,1457117085455,Walking,3/4/2016 18:41
237,356420050143304,1457117090365,1457117146657,Standing,3/4/2016 18:44
238,356420050143304,1457117157543,1457117198323,Stand to Sit,3/4/2016 18:45
239,356420050143304,1457192902960,1457193206600,Sitting,3/5/2016 15:48
240,356420050143304,1457193211986,1457194040768,Walking,3/5/2016 15:53
241,356420050143304,1457194048718,1457194091931,Standing,3/5/2016 16:07
242,356420050143304,1457194098826,1457194188769,Walking,3/5/2016 16:08
243,356420050143304,1457194196122,1457194564592,Sitting,3/5/2016 16:09
244,356420050143304,1457194693911,1457194820208,Sitting,3/5/2016 16:18
245,356420050143304,1457194835685,1457210284933,Wheeling,3/5/2016 16:20
246,356420050143304,1457210289421,1457210377715,Sitting,3/5/2016 20:38
247,356420050143304,1457210397961,1457210447103,Stand to Sit,3/5/2016 20:39
248,356420050143304,1457210451355,1457210611315,Sitting,3/5/2016 20:40
249,356420050143304,1457210633116,1457210658463,Lying,3/5/2016 20:43
250,356420050143304,1457210663902,1457210751030,Sitting,3/5/2016 20:44
251,356420050143304,1457210754653,1457211541640,Wheeling,3/5/2016 20:45
252,356420050143304,1457211546589,1457211750165,Sitting,3/5/2016 20:59
253,356420050143304,1457211754450,1457211891270,Sitting,3/5/2016 21:02
254,356420050143304,1457211922891,1457211993935,Standing,3/5/2016 21:05
255,356420050143304,1457212067031,1457212171648,Stand to Sit,3/5/2016 21:07
256,356420050143304,1457213154211,1457214099730,Sitting,3/5/2016 21:25
257,356420050143304,1457214104227,1457216712016,Wheeling,3/5/2016 21:41
258,356420050143304,1457216728879,1457218771921,Sitting,3/5/2016 22:25
259,356420053751517,1457128557257,1457128656711,Lying,3/4/2016 21:55
260,356420053751517,1457128663226,1457128742116,Sit to Stand,3/4/2016 21:57
261,356420053751517,1457128746025,1457128912350,Walking,3/4/2016 21:59
262,356420053751517,1457128916310,1457128959796,Standing,3/4/2016 22:01
263,356420053751517,1457128973418,1457129461811,Stairs Down,3/4/2016 22:02
264,356420053751517,1457129465422,1457129732542,Standing,3/4/2016 22:11
265,356420053751517,1457129737268,1457129766034,Standing,3/4/2016 22:15
266,356420053751517,1457129770790,1457129808037,Sit to Stand,3/4/2016 22:16
267,356420053751517,1457129826557,1457129833601,Sitting,3/4/2016 22:17
268,356420053751517,1457129838230,1457129896641,Sitting,3/4/2016 22:17
269,356420053751517,1457217735764,1457217812821,Lying,3/5/2016 22:42
270,356420053751517,1457217818105,1457217868336,Sit to Stand,3/5/2016 22:43
271,356420053751517,1457217874001,1457218061761,Walking,3/5/2016 22:44
272,356420053751517,1457218163449,1457218196647,Standing,3/5/2016 22:49
273,356420053751517,1457218203662,1457219044816,Stairs Down,3/5/2016 22:50
274,356420053751517,1457310384236,1457310432024,Lying,3/7/2016 0:26
275,356420053751517,1457319856099,1457319972902,Lying,3/7/2016 3:04
276,356420053751517,1457319989634,1457320026019,Sit to Stand,3/7/2016 3:06
277,356420053751517,1457320032231,1457320071806,Standing,3/7/2016 3:07
278,356420053751517,1457320082250,1457320084685,Wheeling,3/7/2016 3:08
279,356420053751517,1457320089879,1457320356209,Walking,3/7/2016 3:08
280,356420053751517,1457320361592,1457320372555,Standing,3/7/2016 3:12
281,356420053751517,1457320378118,1457320440840,Stairs Down,3/7/2016 3:12
282,356420053751517,1457320444602,1457320507692,Standing,3/7/2016 3:14
283,356420050143304,1457371064570,1457371344155,Sitting,3/7/2016 17:17
284,356420050143304,1457372113978,1457372657790,Walking,3/7/2016 17:35
285,356420050143304,1457372666934,1457372802584,Standing,3/7/2016 17:44
286,356420050143304,1457372810333,1457372974301,Walking,3/7/2016 17:46
287,356420050143304,1457372984900,1457373174995,Stairs Down,3/7/2016 17:49
288,356420050143304,1457373181682,1457373219203,Standing,3/7/2016 17:53
289,356420050143304,1457373226778,1457373334213,Stairs Up,3/7/2016 17:53
290,356420050143304,1457373338411,1457373410705,Standing,3/7/2016 17:55
291,356420050143304,1457373416259,1457373711632,Stairs Down,3/7/2016 17:56
292,356420050143304,1457373718954,1457373809470,Stairs Up,3/7/2016 18:01
293,356420050143304,1457373819837,1457373851293,Standing,3/7/2016 18:03
294,356420050143304,1457373859522,1457373993149,Stairs Down,3/7/2016 18:04
295,356420050143304,1457373997184,1457374026703,Standing,3/7/2016 18:06
296,356420050143304,1457374034490,1457374119873,Stairs Up,3/7/2016 18:07
297,356420050143304,1457374162751,1457374182333,Standing,3/7/2016 18:09
298,356420050143304,1457374204652,1457374284329,Sitting,3/7/2016 18:10
299,356420050143304,1457374292638,1457374543347,Wheeling,3/7/2016 18:11
300,356420050143304,1457374547356,1457374659057,Sitting,3/7/2016 18:15
301,356420050143304,1457374669430,1457374905283,Sit to Stand,3/7/2016 18:17
302,356420050143304,1457374909366,1457374990162,Sitting,3/7/2016 18:21
303,356420050143304,1457374993839,1457375339346,Wheeling,3/7/2016 18:23
304,356420050143304,1457375342419,1457376604362,Sitting,3/7/2016 18:29
305,356420050143304,1457376616797,1457377457425,Wheeling,3/7/2016 18:50
306,356420053751517,1457371876741,1457372033773,Lying,3/7/2016 17:31
307,356420053751517,1457372045378,1457372140093,Sitting,3/7/2016 17:34
308,356420053751517,1457372144812,1457372187942,Sit to Stand,3/7/2016 17:35
309,356420053751517,1457372191282,1457372253660,Standing,3/7/2016 17:36
310,356420053751517,1457372257004,1457372436253,Walking,3/7/2016 17:37
311,356420053751517,1457372441360,1457372504489,Standing,3/7/2016 17:40
312,356420053751517,1457372511306,1457372574297,Stairs Down,3/7/2016 17:41
313,356420053751517,1457372579339,1457372622347,Standing,3/7/2016 17:42
314,356420053751517,1457372627230,1457372703085,Stairs Up,3/7/2016 17:43
315,356420053751517,1457372706023,1457372746006,Standing,3/7/2016 17:45
316,356420053751517,1457372751546,1457372908700,Walking,3/7/2016 17:45
317,356420053751517,1457372911824,1457372954691,Standing,3/7/2016 17:48
318,356420053751517,1457372957951,1457372991662,Stand to Sit,3/7/2016 17:49
319,356420050143304,1457380682401,1457380805671,Lying,3/7/2016 19:58
320,356420050143304,1457380818085,1457380902773,Sitting,3/7/2016 20:00
321,356420050143304,1457380906608,1457380934944,Sit to Stand,3/7/2016 20:01
322,356420050143304,1457380939450,1457381000249,Standing,3/7/2016 20:02
323,356420050143304,1457381018902,1457381272839,Walking,3/7/2016 20:03
324,356420050143304,1457381283395,1457381336965,Standing,3/7/2016 20:08
325,356420050143304,1457381340944,1457381487984,Stairs Down,3/7/2016 20:09
326,356420050143304,1457381494500,1457381548041,Standing,3/7/2016 20:11
327,356420050143304,1457381554690,1457381658304,Stairs Up,3/7/2016 20:12
328,356420050143304,1457381662476,1457381726032,Standing,3/7/2016 20:14
329,356420050143304,1457381738694,1457381981830,Walking,3/7/2016 20:15
330,356420050143304,1457381986458,1457382040303,Standing,3/7/2016 20:19
331,356420050143304,1457382047840,1457382072082,Stand to Sit,3/7/2016 20:20
332,356420050076868,1457459512448,1457459688095,Lying,3/8/2016 17:51
333,356420050076868,1457459703522,1457459781950,Sitting,3/8/2016 17:55
334,356420050076868,1457459789774,1457459898367,Sit to Stand,3/8/2016 17:56
335,356420050076868,1457460566113,1457460613519,Standing,3/8/2016 18:09
336,356420050076868,1457460629296,1457461015531,Walking,3/8/2016 18:10
337,356420050076868,1457461020088,1457461075294,Standing,3/8/2016 18:17
338,356420050076868,1457461081803,1457461213915,Stairs Down,3/8/2016 18:18
339,356420050076868,1457461221785,1457461261219,Standing,3/8/2016 18:20
340,356420050076868,1457461287391,1457461413448,Stairs Up,3/8/2016 18:21
341,356420050076868,1457461416149,1457461452851,Standing,3/8/2016 18:23
342,356420050076868,1457461456399,1457461773166,Walking,3/8/2016 18:24
343,356420050076868,1457461777327,1457461825654,Standing,3/8/2016 18:29
344,356420050076868,1457461828742,1457461866849,Stand to Sit,3/8/2016 18:30
345,356420050076868,1457462250356,1457462375499,Lying,3/8/2016 18:37
346,356420050076868,1457462384386,1457462467448,Sitting,3/8/2016 18:39
347,356420050076868,1457462475565,1457462510235,Sit to Stand,3/8/2016 18:41
348,356420050076868,1457462513855,1457462551319,Standing,3/8/2016 18:41
349,356420050076868,1457462559312,1457462754231,Walking,3/8/2016 18:42
350,356420050076868,1457462772189,1457462808379,Standing,3/8/2016 18:46
351,356420050076868,1457462810191,1457462847958,Standing,3/8/2016 18:46
352,356420050076868,1457462849901,1457462891499,Standing,3/8/2016 18:47
353,356420050076868,1457462901558,1457463150179,Walking,3/8/2016 18:48
354,356420050076868,1457463154027,1457463190133,Standing,3/8/2016 18:52
355,356420050076868,1457463191593,1457463207271,Stand to Sit,3/8/2016 18:53
356,356420050076868,1457463493417,1457463630055,Lying,3/8/2016 18:58
357,356420050076868,1457463635214,1457463721070,Sitting,3/8/2016 19:00
358,356420050076868,1457463728723,1457463768550,Sit to Stand,3/8/2016 19:02
359,356420050076868,1457463771124,1457463812813,Standing,3/8/2016 19:02
360,356420050076868,1457463818484,1457464038905,Walking,3/8/2016 19:03
361,356420050076868,1457464042994,1457464086426,Standing,3/8/2016 19:07
362,356420050076868,1457464089014,1457464128101,Standing,3/8/2016 19:08
363,356420050076868,1457464131175,1457464169608,Standing,3/8/2016 19:08
364,356420050076868,1457464173456,1457464397087,Walking,3/8/2016 19:09
365,356420050076868,1457464400764,1457464439743,Standing,3/8/2016 19:13
366,356420050076868,1457464442544,1457464486323,Stand to Sit,3/8/2016 19:14
367,356420055579452,1457469504260,1457469629749,Lying,3/8/2016 20:38
368,356420055579452,1457469635909,1457469721790,Sitting,3/8/2016 20:40
369,356420055579452,1457469726991,1457469786356,Sit to Stand,3/8/2016 20:42
370,356420055579452,1457469796680,1457469845453,Standing,3/8/2016 20:43
371,356420055579452,1457469850819,1457470114695,Walking,3/8/2016 20:44
372,356420055579452,1457470120771,1457470172877,Standing,3/8/2016 20:48
373,356420055579452,1457470178590,1457470266959,Stairs Down,3/8/2016 20:49
374,356420055579452,1457470272981,1457470336711,Standing,3/8/2016 20:51
375,356420055579452,1457470342206,1457470422503,Stairs Up,3/8/2016 20:52
376,356420055579452,1457470427064,1457470472100,Standing,3/8/2016 20:53
377,356420055579452,1457470476870,1457470748114,Walking,3/8/2016 20:54
378,356420055579452,1457470758358,1457470804542,Standing,3/8/2016 20:59
379,356420055579452,1457470812556,1457470831940,Stand to Sit,3/8/2016 21:00
380,356420050076868,1457532772258,1457532791953,Sitting,3/9/2016 14:12
381,356420050076868,1457533461809,1457533498328,Lying,3/9/2016 14:24
382,358011053005190,1457544347551,1457544531926,Lying,3/9/2016 17:25
383,358011053005190,1457544585628,1457544703423,Sitting,3/9/2016 17:29
384,358011053005190,1457544755024,1457544810214,Sit to Stand,3/9/2016 17:32
385,358011053005190,1457544833132,1457544894309,Standing,3/9/2016 17:33
386,358011053005190,1457544903908,1457545199647,Walking,3/9/2016 17:35
